StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender,Ethnicity,ParentalEducation,Tutoring,ParentalSupport,ClubInvolvement,Sports,Music,Volunteering,GradeClass
1284,17,5.141921788,5,2.33254032,Male,Caucasian,High School,Yes,Low,No,No,No,No,D
1285,16,9.589099563,7,3.270262309,Male,Caucasian,Bachelor's,Yes,High,Yes,Yes,Yes,No,B
1286,17,7.345554026,25,0.346470593,Female,Caucasian,nan,No,Low,No,No,No,No,F
1287,15,18.27629045,12,1.894904336,Male,Caucasian,Some College,Yes,Low,No,No,No,No,F
1288,15,7.365909353,17,1.456742601,Male,African American,Some College,No,Low,No,No,No,No,F
1289,15,7.468891823,4,2.553723151,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,C
1290,18,7.670690249,5,2.224197461,Male,Asian,nan,No,Low,No,No,No,No,D
1291,15,16.73240421,20,1.847600418,Female,Caucasian,Higher,Yes,Very High,No,Yes,Yes,No,F
1292,17,13.01576642,18,1.849760707,Male,Caucasian,Some College,No,Very High,Yes,No,No,No,F
1293,15,12.28337701,3,3.268794216,Female,Caucasian,Some College,No,Very High,No,No,Yes,No,B
1294,16,6.682860448,6,2.546516637,Male,Caucasian,High School,Yes,nan,No,No,No,Yes,C
1295,16,16.35808354,3,3.101229221,Male,Caucasian,Some College,No,Very High,No,No,No,No,B
1296,18,0.767277227,24,0.655954078,Female,Caucasian,Some College,No,Very High,No,No,Yes,No,F
1297,16,17.41594345,10,3.088512306,Male,Caucasian,nan,Yes,Very High,No,Yes,No,No,B
1298,17,10.254998,11,1.992559805,Female,Caucasian,High School,Yes,High,No,No,No,No,F
1299,15,7.965004697,13,2.605247446,Female,African American,Bachelor's,Yes,High,No,Yes,No,No,C
1300,18,9.943345614,12,1.733972454,Male,African American,High School,Yes,Low,No,No,No,No,F
1301,15,13.34831061,28,1.113848788,Female,Caucasian,High School,No,High,Yes,No,No,No,F
1302,15,0.25530853,9,1.649250252,Female,Caucasian,Some College,No,nan,Yes,No,No,No,F
1303,17,17.43103713,17,1.33755498,Female,Other,Some College,No,Moderate,No,No,No,No,F
1304,16,8.934790506,15,1.984659919,Female,African American,nan,No,Very High,No,No,No,No,F
1305,16,6.859330394,4,3.060881656,Female,African American,Some College,No,Moderate,No,Yes,Yes,No,B
1306,15,2.764911313,7,2.392897358,Female,Caucasian,High School,Yes,Low,No,No,No,No,D
1307,18,8.789307487,13,2.08379699,Female,Asian,nan,No,Very High,No,No,No,No,D
1308,16,9.926455426,4,3.645738049,Female,Asian,nan,No,Very High,No,Yes,No,Yes,A
1309,18,8.07293389,25,0.322286082,Male,African American,Bachelor's,No,Low,Yes,No,No,No,F
1310,16,13.57320188,27,1.129514334,Male,Other,High School,No,High,No,Yes,No,No,F
1311,18,8.417930575,23,0.630756944,Female,Caucasian,nan,No,Moderate,Yes,No,No,No,F
1312,17,19.22835156,7,3.157229639,Male,Caucasian,Some College,No,Moderate,No,No,Yes,Yes,B
1313,18,11.98555036,24,0.680087787,Female,Asian,Bachelor's,No,Low,No,No,No,No,F
1314,17,16.14955871,25,0.796359848,Female,Asian,High School,No,nan,No,No,No,No,F
1315,17,2.187118062,5,2.844039215,Male,Caucasian,Some College,Yes,Low,No,Yes,No,No,C
1316,18,7.945825859,15,1.253451854,Female,Caucasian,nan,Yes,nan,No,Yes,No,No,F
1317,17,6.736954029,27,0.534508881,Female,Caucasian,Some College,No,Very High,No,No,No,No,F
1318,15,11.38964776,3,3.191046118,Female,Caucasian,Some College,Yes,High,Yes,No,No,No,B
1319,17,17.2222704,11,2.815421275,Female,Asian,Some College,No,High,No,No,Yes,No,C
1320,16,1.566764355,10,2.157122303,Male,African American,High School,No,High,No,No,No,No,D
1321,18,1.451495961,2,2.72382806,Female,Caucasian,High School,No,Low,Yes,No,No,No,C
1322,15,17.00635416,11,2.627693906,Female,Caucasian,High School,No,Very High,Yes,No,No,No,C
1323,18,4.257001721,29,0.912415621,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,F
1324,16,13.37506509,4,2.609623082,Male,Caucasian,nan,No,Moderate,No,No,No,No,C
1325,16,10.85756265,5,2.981992255,Female,African American,Some College,Yes,Low,No,Yes,No,No,C
1326,16,16.6578719,18,1.625082774,Male,Other,Higher,No,High,No,No,No,No,F
1327,17,2.501778197,17,1.361698418,Male,Asian,Higher,No,High,No,Yes,No,No,F
1328,17,2.595659314,15,1.916961896,Female,Caucasian,Bachelor's,Yes,High,No,No,No,No,F
1329,18,11.13636721,22,1.011253195,Female,Asian,Some College,No,nan,No,No,No,No,F
1330,18,18.92757307,10,2.332159041,Male,Asian,Some College,No,Low,Yes,Yes,No,No,D
1331,15,8.299955167,4,3.387938348,Female,Asian,High School,No,Moderate,Yes,Yes,Yes,No,B
1332,15,6.538842005,8,2.384690791,Male,Caucasian,Some College,No,High,No,Yes,No,No,D
1333,18,12.13378646,2,2.780816996,Male,Caucasian,Some College,No,nan,No,No,No,No,C
1334,17,18.60897201,29,0.534835754,Female,Caucasian,Some College,No,Moderate,No,Yes,No,Yes,F
1335,16,16.73855666,7,2.542214349,Female,Caucasian,Some College,No,Moderate,No,No,No,No,C
1336,18,19.90967221,5,3.007129067,Male,Caucasian,High School,No,High,No,No,No,No,B
1337,15,0.451371664,3,2.985809814,Male,Caucasian,High School,No,Moderate,Yes,No,No,No,C
1338,17,2.257162894,11,1.949306057,Male,Caucasian,Bachelor's,No,Moderate,No,Yes,No,No,F
1339,18,12.18935527,11,2.147845196,Male,Asian,nan,No,High,No,No,No,No,D
1340,18,16.41152879,24,1.175768025,Female,Caucasian,Some College,No,Very High,No,No,No,Yes,F
1341,17,5.704886846,20,1.400363254,Female,Caucasian,Bachelor's,No,Low,Yes,No,No,No,F
1342,18,4.784221761,15,1.755544023,Female,Other,Some College,No,Low,Yes,No,Yes,No,F
1343,17,15.73951599,9,2.900096239,Female,Other,Some College,No,Very High,Yes,No,Yes,No,C
1344,16,1.127637077,21,1.033459491,Female,Asian,High School,No,Moderate,No,No,No,No,F
1345,17,7.387652952,13,1.907742363,Male,Other,High School,No,High,No,No,No,Yes,F
1346,17,10.11618445,12,1.88090929,Female,African American,Bachelor's,No,High,No,No,No,No,F
1347,17,11.20697349,8,2.614950354,Female,Other,Some College,No,Low,No,Yes,Yes,No,C
1348,18,14.57230314,6,3.107135594,Female,Caucasian,Some College,No,High,Yes,No,Yes,No,B
1349,18,7.096914469,11,1.386464562,Female,Caucasian,nan,No,High,No,No,No,No,F
1350,17,12.25368689,4,2.833760072,Female,Caucasian,nan,No,Moderate,No,No,No,No,C
1351,18,11.70750846,17,1.086151397,Male,Caucasian,Higher,No,nan,No,No,Yes,No,F
1352,15,10.95232201,3,2.87403736,Male,Caucasian,High School,No,Very High,No,No,No,No,C
1353,15,12.80966586,1,2.895671305,Male,African American,Some College,No,Moderate,No,Yes,No,No,C
1354,18,5.188983421,2,3.181307602,Female,Asian,nan,Yes,High,No,No,No,No,B
1355,18,1.692975072,25,0.471283109,Male,African American,Some College,No,High,No,No,No,No,F
1356,17,2.385433441,11,2.211379528,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,D
1357,16,4.491647653,2,3.375252255,Female,Asian,Some College,Yes,High,Yes,Yes,No,No,B
1358,18,10.00395871,3,3.203858191,Female,African American,High School,No,Very High,No,Yes,No,No,B
1359,15,16.80885501,5,3.350179111,Female,Caucasian,Some College,No,Moderate,No,No,Yes,No,B
1360,17,14.02586684,11,1.72579153,Male,African American,Some College,No,Moderate,No,No,No,No,F
1361,18,15.78081208,18,2.216603815,Male,Caucasian,Some College,No,Very High,Yes,No,No,No,D
1362,15,7.019512479,9,2.004627317,Female,Caucasian,Bachelor's,No,Low,Yes,No,No,Yes,D
1363,15,8.093074833,29,0.715742046,Female,Other,Some College,Yes,nan,No,No,No,No,F
1364,16,7.87363772,0,3.880640085,Male,Caucasian,Bachelor's,Yes,Very High,No,No,Yes,No,A
1365,17,3.837463688,16,1.689528158,Male,Caucasian,Some College,No,High,Yes,No,Yes,No,F
1366,17,1.224333163,15,1.757978804,Female,Asian,High School,No,Very High,Yes,Yes,No,Yes,F
1367,16,11.81832186,8,2.136399546,Female,Asian,High School,No,nan,No,No,No,No,D
1368,16,19.78433367,24,0.911568271,Male,Caucasian,High School,Yes,Low,No,Yes,No,No,F
1369,17,3.336594099,20,1.13780111,Female,Caucasian,Bachelor's,Yes,Low,No,No,No,No,F
1370,17,0.933696398,8,2.349264927,Male,Caucasian,Some College,Yes,High,Yes,No,No,Yes,D
1371,18,15.59063364,26,0.623747437,Male,African American,Some College,No,High,No,No,No,No,F
1372,18,5.051720134,22,0.341029446,Male,Caucasian,High School,No,Moderate,No,No,Yes,No,F
1373,16,16.59287611,8,2.223813667,Male,Caucasian,High School,No,nan,No,No,No,No,D
1374,18,14.07873334,11,2.328240385,Female,Other,Some College,No,High,No,No,No,Yes,D
1375,15,18.91347074,22,1.623077822,Female,African American,Some College,Yes,Moderate,Yes,No,No,No,F
1376,18,8.178544715,8,2.200896322,Male,Caucasian,High School,Yes,Low,Yes,No,No,No,D
1377,18,13.23939679,14,2.584110655,Male,African American,Some College,No,Very High,No,Yes,No,No,C
1378,15,9.297095616,1,2.996503304,Male,African American,nan,No,Low,Yes,No,No,No,C
1379,16,12.61177395,10,2.373993481,Male,Caucasian,High School,No,High,No,No,Yes,No,D
1380,15,8.99197812,10,2.830404456,Male,Caucasian,Some College,Yes,High,Yes,No,No,No,C
1381,18,3.772644928,7,2.525115534,Female,Asian,High School,No,Moderate,Yes,Yes,No,Yes,C
1382,16,10.15794832,22,1.042981651,Female,Caucasian,Higher,No,Low,Yes,No,No,No,F
1383,18,10.57168403,5,2.661096904,Female,African American,High School,No,Moderate,Yes,No,No,Yes,C
1384,15,16.21207697,20,1.599593888,Female,Caucasian,High School,No,High,No,No,No,No,F
1385,15,14.71041412,19,1.799409149,Male,Caucasian,High School,Yes,Low,Yes,No,No,No,F
1386,18,13.27583248,6,2.657638557,Male,Caucasian,Some College,No,High,No,No,No,No,C
1387,17,2.267741911,2,2.998484062,Male,Caucasian,Some College,No,Very High,No,No,No,No,C
1388,17,14.41232581,7,2.977408433,Male,Caucasian,Some College,No,Very High,No,No,Yes,No,C
1389,15,10.00610313,17,1.375164137,Male,Caucasian,nan,No,Moderate,No,No,No,No,F
1390,15,17.88199072,16,1.84886644,Female,Asian,nan,No,High,Yes,No,No,Yes,F
1391,17,18.39741868,10,2.4424562,Male,Other,Some College,No,Very High,No,No,No,No,D
1392,17,1.103131812,1,2.856038514,Female,Asian,Bachelor's,No,Moderate,Yes,No,No,No,C
1393,18,16.41283121,24,1.20615023,Female,Asian,Bachelor's,Yes,Low,Yes,No,No,No,F
1394,18,0.753947808,20,0.89590299,Female,Caucasian,nan,No,Low,Yes,Yes,No,No,F
1395,17,7.343392514,26,0.273190929,Female,Other,Some College,No,Low,No,No,No,No,F
1396,18,10.84599951,23,0.667508961,Male,Caucasian,Bachelor's,No,High,No,No,Yes,No,F
1397,18,2.962015973,18,1.089440604,Female,Other,High School,No,Moderate,No,No,No,No,F
1398,16,14.92627625,6,2.813211008,Female,Other,Bachelor's,No,High,No,No,No,No,C
1399,18,0.167094083,17,1.86875859,Female,Asian,High School,Yes,High,Yes,No,No,Yes,F
1400,15,3.371980969,7,3.035693596,Male,Other,Bachelor's,No,High,Yes,Yes,No,No,B
1401,18,11.6159366,13,2.135356801,Male,African American,Some College,No,High,No,No,No,Yes,D
1402,18,14.28775124,6,3.038116129,Male,Caucasian,Bachelor's,No,nan,Yes,No,Yes,No,B
1403,17,18.33286205,27,0.99412941,Female,Caucasian,Some College,No,High,No,Yes,No,No,F
1404,15,14.10993304,20,1.232557166,Female,African American,High School,No,Moderate,No,No,No,No,F
1405,18,13.43558541,27,0.864403743,Male,Caucasian,Bachelor's,No,Moderate,No,Yes,No,No,F
1406,18,7.886822927,26,0.115231855,Female,African American,High School,No,nan,No,No,No,No,F
1407,16,0.025688511,3,2.934586305,Male,Other,High School,No,Very High,Yes,No,No,No,C
1408,18,2.403185175,16,2.046938817,Male,Caucasian,Some College,No,Very High,Yes,No,No,No,D
1409,18,10.6910909,4,3.065473134,Female,Asian,Some College,No,Moderate,Yes,No,No,No,B
1410,16,13.50259772,11,2.4370263,Female,Other,Bachelor's,No,Moderate,No,Yes,No,No,D
1411,17,8.348965678,8,2.427614636,Female,Other,High School,No,High,No,Yes,No,No,D
1412,18,14.61358023,25,0.777150955,Female,Other,Some College,No,Low,No,No,No,No,F
1413,16,10.43724591,19,1.879575445,Male,African American,Some College,Yes,Low,Yes,Yes,Yes,No,F
1414,15,1.483523912,12,1.596574874,Male,Other,nan,No,High,No,No,No,No,F
1415,17,3.840325019,24,0.704595243,Male,Asian,High School,No,Low,No,Yes,No,No,F
1416,15,16.79996446,27,0.764186697,Male,Caucasian,High School,No,Moderate,Yes,Yes,No,No,F
1417,15,14.49825493,17,1.503416679,Male,Caucasian,High School,Yes,Moderate,Yes,No,No,No,F
1418,16,17.89523974,19,1.525837862,Female,Asian,Higher,Yes,Moderate,Yes,No,No,No,F
1419,18,2.351144982,8,2.270841108,Male,Caucasian,Some College,No,Low,Yes,Yes,No,No,D
1420,16,19.80445069,3,3.402352539,Male,African American,Some College,No,Moderate,No,No,No,No,B
1421,16,4.188134279,20,1.438204968,Male,African American,Higher,Yes,Moderate,No,Yes,No,No,F
1422,16,0.235597526,26,0.336571299,Female,Caucasian,High School,No,Moderate,No,No,Yes,No,F
1423,16,19.94845878,7,3.112281137,Female,African American,Bachelor's,No,High,No,No,No,No,B
1424,17,5.621477709,0,3.770694722,Female,Asian,Some College,Yes,Very High,No,No,Yes,No,A
1425,18,13.36038905,16,1.655613323,Female,Caucasian,Bachelor's,No,Low,No,No,No,No,F
1426,15,3.533646284,24,1.050469692,Male,Caucasian,High School,No,High,Yes,No,No,Yes,F
1427,15,11.60457064,8,2.535391284,Male,Caucasian,Bachelor's,Yes,Low,No,No,Yes,No,C
1428,18,18.08069973,19,1.396090494,Female,Caucasian,High School,No,Moderate,No,No,No,Yes,F
1429,15,6.403623349,12,2.025416982,Female,Other,High School,No,Moderate,Yes,Yes,No,No,D
1430,18,13.40507952,1,3.268302548,Male,Caucasian,Some College,No,Moderate,No,No,No,No,B
1431,15,3.758071776,12,2.017218039,Male,African American,High School,No,High,Yes,Yes,No,No,D
1432,16,12.49590797,8,2.397682579,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,D
1433,15,6.729007036,29,0.287867323,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
1434,18,4.224165172,19,1.548710211,Female,Asian,Some College,No,High,No,Yes,Yes,No,F
1435,18,6.263641014,5,2.905242112,Female,Asian,High School,Yes,Low,Yes,No,No,No,C
1436,18,3.57682137,27,0.248977131,Male,Caucasian,nan,No,Low,No,Yes,No,No,F
1437,18,18.03832216,0,3.418409867,Male,Caucasian,High School,Yes,nan,Yes,No,No,No,B
1438,18,7.943737726,27,0.582920886,Male,Caucasian,Some College,Yes,Low,No,No,No,No,F
1439,17,4.905586099,24,0.930028646,Female,Caucasian,High School,No,Moderate,No,Yes,No,No,F
1440,17,8.96815682,4,2.679085718,Female,African American,High School,No,Moderate,Yes,No,Yes,No,C
1441,15,6.410723336,2,3.106230425,Male,Caucasian,High School,Yes,Low,No,No,No,Yes,B
1442,18,14.88838508,3,2.781287884,Male,Caucasian,nan,No,nan,Yes,No,No,Yes,C
1443,15,19.42439824,0,4,Male,Caucasian,Some College,No,High,No,Yes,Yes,Yes,A
1444,18,8.760673134,13,2.332783964,Male,Other,Bachelor's,No,High,Yes,Yes,Yes,No,D
1445,18,17.220668,8,3.06771837,Female,Other,High School,Yes,Very High,Yes,No,No,No,B
1446,17,11.31726147,29,0.869123386,Male,Caucasian,Some College,No,Very High,No,Yes,No,No,F
1447,17,3.144713302,23,1.520503877,Male,Asian,Some College,No,Very High,No,Yes,No,Yes,F
1448,16,13.81245484,3,3.289823142,Male,Caucasian,Some College,No,High,Yes,Yes,Yes,Yes,B
1449,17,10.26868994,17,2.175739293,Male,Caucasian,Some College,Yes,High,Yes,No,No,No,D
1450,16,13.01213047,13,1.852428691,Male,Asian,Some College,No,Low,No,No,No,No,F
1451,16,17.79374825,24,1.47728877,Male,Other,Some College,No,High,Yes,Yes,No,Yes,F
1452,16,8.808691413,3,2.878926863,Male,Other,nan,No,nan,No,No,No,No,C
1453,16,18.02355246,24,1.058050772,Female,African American,Some College,No,High,No,Yes,Yes,No,F
1454,16,15.01338029,9,2.57289042,Female,Caucasian,Some College,No,Moderate,No,No,No,Yes,C
1455,15,9.772098518,2,3.587735587,Female,Asian,nan,No,High,Yes,No,Yes,No,A
1456,17,12.06444271,22,1.301418014,Female,Caucasian,High School,No,nan,Yes,Yes,No,Yes,F
1457,16,6.51162265,6,3.209493136,Male,African American,Higher,Yes,Moderate,No,Yes,Yes,No,B
1458,18,19.67194599,9,2.537230639,Female,Caucasian,Some College,No,Moderate,No,No,No,No,C
1459,17,13.34702326,12,1.989395759,Female,African American,Some College,No,Low,Yes,No,No,No,F
1460,17,0.87693705,3,3.004233303,Male,Caucasian,Bachelor's,Yes,Moderate,No,Yes,Yes,No,B
1461,16,6.532438115,17,1.513516756,Male,Caucasian,Some College,No,nan,Yes,Yes,No,No,F
1462,15,12.46628868,10,2.172740552,Female,Other,Some College,No,Moderate,No,No,No,Yes,D
1463,16,1.126665556,24,0.641649169,Female,Caucasian,Some College,Yes,Moderate,No,No,No,Yes,F
1464,15,0.477683826,3,2.753590232,Male,African American,Bachelor's,No,High,No,Yes,No,No,C
1465,18,9.000484791,23,1.038488352,Female,Caucasian,Some College,No,Moderate,Yes,No,Yes,No,F
1466,17,6.653803594,13,2.255019103,Male,Caucasian,Some College,No,Moderate,Yes,Yes,No,No,D
1467,18,8.765972161,17,1.666702258,Male,Caucasian,High School,No,Very High,No,No,No,No,F
1468,15,5.253866198,7,2.49945943,Male,Caucasian,Higher,No,Moderate,No,No,No,No,D
1469,15,3.294354939,26,0.278215459,Male,Asian,Some College,Yes,Moderate,No,No,No,No,F
1470,18,13.78286714,9,2.637594228,Female,Caucasian,nan,No,Moderate,Yes,No,No,No,C
1471,15,10.29142233,4,3.057121728,Male,Other,Bachelor's,No,High,Yes,Yes,No,Yes,B
1472,18,4.003084225,22,1.361932827,Male,African American,Some College,No,Moderate,Yes,Yes,No,No,F
1473,17,6.391788525,6,3.238931718,Female,Caucasian,nan,Yes,Moderate,Yes,No,Yes,No,B
1474,18,11.83615815,11,2.573034385,Male,African American,Some College,Yes,High,Yes,Yes,No,No,C
1475,17,1.444586965,24,0,Female,African American,Some College,No,nan,No,No,No,No,F
1476,18,2.949060185,2,3.143909878,Female,Asian,Bachelor's,Yes,High,No,Yes,No,Yes,B
1477,15,1.464912082,25,1.0464634,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,F
1478,18,16.24634665,3,2.868574228,Male,Caucasian,Bachelor's,No,Moderate,No,No,No,Yes,C
1479,15,15.04818466,9,2.639447292,Female,Asian,Some College,No,High,No,No,No,No,C
1480,18,15.06625864,3,2.669749933,Female,Other,nan,No,Low,No,No,No,No,C
1481,18,14.32650687,14,2.794885283,Male,Asian,Higher,Yes,High,No,Yes,Yes,No,C
1482,16,13.38770847,28,1.186569729,Female,Caucasian,Some College,Yes,Very High,No,No,No,Yes,F
1483,15,9.539838308,9,2.520175259,Female,Asian,High School,No,Moderate,No,No,No,No,C
1484,16,12.84556327,20,1.601078488,Female,Caucasian,Some College,No,Very High,No,No,Yes,No,F
1485,15,0.767231096,29,0,Female,Caucasian,Bachelor's,No,nan,No,No,No,No,F
1486,16,12.42928845,21,1.595054759,Female,Caucasian,High School,Yes,High,No,No,Yes,No,F
1487,17,15.55755411,15,2.222002853,Male,African American,High School,Yes,Moderate,Yes,No,No,No,D
1488,18,10.00716721,14,1.615093148,Female,Caucasian,High School,No,Moderate,No,No,No,Yes,F
1489,15,7.150266569,18,1.675919431,Female,Caucasian,High School,No,Low,Yes,Yes,No,Yes,F
1490,15,5.548534696,28,0.214319504,Male,Asian,Some College,No,Moderate,Yes,No,No,No,F
1491,18,12.856041,19,1.556765557,Male,Caucasian,Some College,Yes,Low,Yes,No,No,No,F
1492,15,13.85602397,18,2.154199353,Male,Caucasian,High School,No,Very High,Yes,Yes,No,No,D
1493,15,17.419352,17,2.070669312,Female,Caucasian,High School,No,High,No,Yes,No,No,D
1494,16,6.846681649,25,0.567237107,Male,Other,High School,Yes,Low,No,Yes,No,No,F
1495,15,15.39544615,11,2.162688108,Female,African American,Bachelor's,No,Low,Yes,No,No,No,D
1496,17,11.22711648,24,1.291230426,Female,Caucasian,High School,Yes,High,No,No,Yes,No,F
1497,17,17.65672981,15,2.340156389,Male,Asian,Higher,No,Moderate,No,Yes,Yes,No,D
1498,18,10.55624217,0,2.92396974,Male,Asian,Some College,No,Low,No,No,No,No,C
1499,15,10.35259657,15,2.190146602,Female,Caucasian,High School,Yes,Moderate,Yes,No,Yes,No,D
1500,18,11.55754163,1,3.074214192,Male,African American,Bachelor's,No,Moderate,No,No,No,No,B
1501,17,14.9863071,23,1.009430322,Female,Asian,Some College,No,Low,No,No,No,No,F
1502,15,19.29380958,14,2.118500602,Male,African American,Some College,No,High,Yes,Yes,No,No,D
1503,15,1.471267084,6,2.615347948,Male,Caucasian,Higher,No,High,Yes,No,No,No,C
1504,18,1.068692048,27,0.415930507,Male,Asian,nan,No,nan,No,Yes,Yes,No,F
1505,17,18.75100675,0,3.947092964,Female,African American,nan,Yes,Very High,Yes,No,No,No,A
1506,15,10.59751251,4,3.017353227,Male,Caucasian,Some College,Yes,Moderate,No,Yes,No,No,B
1507,18,12.29806029,9,2.813786291,Female,Caucasian,High School,Yes,Low,Yes,No,No,No,C
1508,17,9.648472032,21,0.769636121,Female,Caucasian,High School,No,Low,No,No,No,No,F
1509,18,1.873149052,20,0.892266135,Female,Caucasian,nan,Yes,Low,No,No,No,No,F
1510,16,15.36178757,3,3.666290827,Female,Asian,nan,Yes,Moderate,Yes,Yes,No,No,A
1511,15,14.9444929,13,1.401548239,Male,Caucasian,Some College,No,Low,No,Yes,No,No,F
1512,16,6.23406643,12,1.423338336,Female,Caucasian,High School,No,Moderate,No,No,No,Yes,F
1513,17,6.124784905,0,3.149644744,Female,African American,Some College,No,Low,Yes,No,No,Yes,B
1514,16,16.75682762,15,2.353731152,Male,Caucasian,Some College,Yes,High,No,Yes,No,Yes,D
